Mercedes Benz E Class  2020 E200 AMG for Sale, 3.28 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-islamabad-9430124, Islamabad, 2020, 47,578 km, Petrol, 2000 cc, 
Mercedes Benz C Class  2011 C200 for Sale, 61 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2011-for-sale-in-islamabad-9621163, Islamabad, 2011, 120,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2009 E200 for Sale, 70 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2009-for-sale-in-lahore-9575533, Lahore, 2009, 54,987 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2007 C180 for Sale, 38 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-karachi-7965456, Karachi, 2007, 78,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 5th (W213) Generation 2021 E 180 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2021-for-sale-in-karachi-9691110, Karachi, 2021, 6,000 km, Petrol, 1500 cc, 
Mercedes Benz G Class  2019 G 63 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2019-for-sale-in-karachi-9691083, Karachi, 2019, 19,000 km, Petrol, 4000 cc, 
Mercedes Benz E Class 5th (W213) Generation 2022 E 180 Exclusive for Sale, 3.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2022-for-sale-in-islamabad-9690997, Islamabad, 2022, 5,588 km, Petrol, 1500 cc, 
Mercedes Benz E Class 4th (W212) Generation 2013 E200 for Sale, 1.02 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-karachi-9691013, Karachi, 2013, 80,000 km, Petrol, 1800 cc, 
Mitsubishi Pajero  1994  for Sale, 47 lacs, https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-karachi-9109474, Karachi, 1994, 103,250 km, Diesel, 2800 cc, 
Lexus UX   2021 300e for Sale, 1.3 crore, https://www.pakwheels.com/used-cars/lexus-ux-2021-for-sale-in-karachi-9262069, Karachi, 2021, 25,855 km, Electric, 55.0 kWh, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-islamabad-8903785, Islamabad, 2020, 24,800 km, Electric, 800.0 kWh, 
Mercedes Benz C Class  2007 C200 for Sale, 56.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-lahore-9689384, Lahore, 2007, 137,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2020 E200 AMG for Sale, 3.28 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-islamabad-9430124, Islamabad, 2020, 47,578 km, Petrol, 2000 cc, 
Mercedes Benz E Class 4th (W212) Generation 2009 E200 for Sale, 70 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2009-for-sale-in-lahore-9575533, Lahore, 2009, 54,987 km, Petrol, 1800 cc, 
Mercedes Benz E Class 5th (W213) Generation 2021 E 180 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2021-for-sale-in-karachi-9691110, Karachi, 2021, 6,000 km, Petrol, 1500 cc, 
Mercedes Benz G Class  2019 G 63 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2019-for-sale-in-karachi-9691083, Karachi, 2019, 19,000 km, Petrol, 4000 cc, 
Mitsubishi Pajero  1994  for Sale, 47 lacs, https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-karachi-9109474, Karachi, 1994, 103,250 km, Diesel, 2800 cc, 
Lexus UX   2021 300e for Sale, 1.3 crore, https://www.pakwheels.com/used-cars/lexus-ux-2021-for-sale-in-karachi-9262069, Karachi, 2021, 25,855 km, Electric, 55.0 kWh, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-islamabad-8903785, Islamabad, 2020, 24,800 km, Electric, 800.0 kWh, 
Mercedes Benz C Class  2007 C180 for Sale, 52 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-lahore-9686179, Lahore, 2007, 135,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2005 E200 for Sale, 49 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9690396, Islamabad, 2005, 114,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2012 E200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2012-for-sale-in-karachi-9582863, Karachi, 2012, 28,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class  2010 E250 Avantgarde for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-islamabad-9494519, Islamabad, 2010, 98,000 km, Diesel, 2100 cc, 
Mercedes Benz E Class  2013 E200 for Sale, 99.25 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-lahore-9463045, Lahore, 2013, 99,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2005  for Sale, 87 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9611189, Islamabad, 2005, 72,000 km, Petrol, 5400 cc, 
Mercedes Benz C Class  2006 C180 for Sale, 36.6 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-lahore-9689456, Lahore, 2006, 155,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class  2007 E 350 for Sale, 72 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2007-for-sale-in-lahore-9689955, Lahore, 2007, 76,041 km, Petrol, 3500 cc, 
Nissan Almera  1985  for Sale, 10 lacs, https://www.pakwheels.com/used-cars/nissan-almera-1985-for-sale-in-wah-cantt-9339154, Wah cantt, 1985, 8,000 km, Diesel, 2200 cc, 
Mercedes Benz E Class 4th (W212) Generation 2010 E250 Avantgarde for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-rawalpindi-8242559, Rawalpindi, 2010, 56,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class  2011 E250 for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2011-for-sale-in-lahore-9689144, Lahore, 2011, 92,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class  2005 E200 for Sale, 45 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-lahore-9492513, Lahore, 2005, 193,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2004 E200 for Sale, 44 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2004-for-sale-in-islamabad-9689116, Islamabad, 2004, 148,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2022 E200 Sport BSG for Sale, 3.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2022-for-sale-in-lahore-9545901, Lahore, 2022, 21,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 5th (W213) Generation 2020 E 180 AMG for Sale, 3.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-rawalpindi-7895703, Rawalpindi, 2020, 40,000 km, Petrol, 1500 cc, 
Mercedes Benz C Class  2009 C180 for Sale, 46.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2009-for-sale-in-islamabad-9218343, Islamabad, 2009, 198,000 km, Petrol, 1800 cc, 
Mercedes Benz S Class  2006 S350 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-karachi-8745207, Karachi, 2006, 75,000 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2013 E200 for Sale, 1.3 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-karachi-9347323, Karachi, 2013, 35,000 km, Petrol, 1800 cc, 
Toyota Land Cruiser  2005 VX Limited 4.7 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/toyota-land-cruiser-2005-for-sale-in-faisalabad-9685708, Faisalabad, 2005, 130,000 km, Petrol, 4700 cc, 
Mercedes Benz S Class  2015 S500 e Hybrid for Sale, 4.5 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2015-for-sale-in-islamabad-9568055, Islamabad, 2015, 42,000 km, Petrol, 3000 cc, 
Mercedes Benz Sprinter  1984  for Sale, 31.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-sprinter-1984-for-sale-in-lahore-9688145, Lahore, 1984, 125,000 km, Diesel, 2400 cc, 
Mercedes Benz C Class  2010 C200 for Sale, 52.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2010-for-sale-in-lahore-9688140, Lahore, 2010, 104,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2022 C200 for Sale, 3.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2022-for-sale-in-karachi-9686620, Karachi, 2022, 15,000 km, Petrol, 1496 cc, 
Mercedes Benz E Class  2007 E200 for Sale, 55 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2007-for-sale-in-islamabad-9494523, Islamabad, 2007, 180,000 km, Petrol, 1800 cc, 
Mercedes Benz S Class  2002 S 320 for Sale, 38 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2002-for-sale-in-rawalpindi-9687945, Rawalpindi, 2002, 193,000 km, Petrol, 3199 cc, 
Mercedes Benz E Class 4th (W212) Generation 2010 E250 Avantgarde for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-rawalpindi-8242559, Rawalpindi, 2010, 56,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class  2005 E200 for Sale, 45 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-lahore-9492513, Lahore, 2005, 193,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2022 E200 Sport BSG for Sale, 3.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2022-for-sale-in-lahore-9545901, Lahore, 2022, 21,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 5th (W213) Generation 2020 E 180 AMG for Sale, 3.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-rawalpindi-7895703, Rawalpindi, 2020, 40,000 km, Petrol, 1500 cc, 
Mercedes Benz C Class  2009 C180 for Sale, 46.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2009-for-sale-in-islamabad-9218343, Islamabad, 2009, 198,000 km, Petrol, 1800 cc, 
Mercedes Benz S Class  2006 S350 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-karachi-8745207, Karachi, 2006, 75,000 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2013 E200 for Sale, 1.3 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-karachi-9347323, Karachi, 2013, 35,000 km, Petrol, 1800 cc, 
Mercedes Benz S Class  2015 S500 e Hybrid for Sale, 4.5 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2015-for-sale-in-islamabad-9568055, Islamabad, 2015, 42,000 km, Petrol, 3000 cc, 
Mercedes Benz E Class  2007 E200 for Sale, 55 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2007-for-sale-in-islamabad-9494523, Islamabad, 2007, 180,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2021 C200 for Sale, 3.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-lahore-9687548, Lahore, 2021, 14,656 km, Petrol, 1496 cc, 
Mercedes Benz A Class  2020 A200  for Sale, 1.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-a-class-2020-for-sale-in-islamabad-9687549, Islamabad, 2020, 30,000 km, Petrol, 1300 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, 4.75 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-lahore-9410267, Lahore, 2022, 5,726 km, Electric, 107.0 kWh, 
Mercedes Benz E Class  1988  for Sale, 21 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1988-for-sale-in-islamabad-9655015, Islamabad, 1988, 210,000 km, Diesel, 2900 cc, 
Mercedes Benz C Class  2000 C200 for Sale, 23.75 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2000-for-sale-in-islamabad-9555801, Islamabad, 2000, 165,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class  2005 E220 CDI for Sale, 38 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9596282, Islamabad, 2005, 208,000 km, Diesel, 2100 cc, 
Mercedes Benz E Class 4th (W212) Generation 2014 E300 for Sale, 1.7 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-8993173, Islamabad, 2014, 72,000 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2005 E 200 Kompressor Elegance for Sale, 48 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9664173, Islamabad, 2005, 160,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2011 C200 for Sale, 66 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2011-for-sale-in-karachi-9385427, Karachi, 2011, 66,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2005  for Sale, 63 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-lahore-9685881, Lahore, 2005, 12,340 km, Petrol, 3500 cc, 
Mercedes Benz C Class  2003 C180 for Sale, 32 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2003-for-sale-in-lahore-9685950, Lahore, 2003, 132,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 4th (W212) Generation 2009 E200 for Sale, 62 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2009-for-sale-in-islamabad-9685758, Islamabad, 2009, 85,000 km, Petrol, 2100 cc, 
Mercedes Benz S Class  2004 S350 for Sale, 55 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2004-for-sale-in-karachi-9685703, Karachi, 2004, 53,000 km, Petrol, 3724 cc, 
Mercedes Benz Sprinter  1984  for Sale, 31.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-sprinter-1984-for-sale-in-islamabad-9685334, Islamabad, 1984, 125,000 km, Diesel, 2400 cc, 
Mercedes Benz C Class  2012 C200 for Sale, 75 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2012-for-sale-in-islamabad-9454218, Islamabad, 2012, 112,000 km, Petrol, 1800 cc, 
Mercedes Benz GLA Class  2018 GLA200 for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-gla-class-2018-for-sale-in-karachi-8798572, Karachi, 2018, 67,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2019 C180 Exclusive for Sale, 1.75 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2019-for-sale-in-karachi-9665491, Karachi, 2019, 51,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2017 C180 for Sale, 1.42 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2017-for-sale-in-lahore-9684693, Lahore, 2017, 58,800 km, Petrol, 1600 cc, 
Mercedes Benz Sprinter  1984  for Sale, 31.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-sprinter-1984-for-sale-in-peshawar-9684631, Peshawar, 1984, 125,000 km, Diesel, 2400 cc, 
Toyota Land Cruiser  1981 J40  for Sale, 30 lacs, https://www.pakwheels.com/used-cars/toyota-land-cruiser-1981-for-sale-in-lahore-9267420, Lahore, 1981, 500 km, Diesel, 4200 cc, 
Mercedes Benz E Class  1988  for Sale, 18.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1988-for-sale-in-rawalpindi-9684354, Rawalpindi, 1988, 200,000 km, Diesel, 2500 cc, 
Mercedes Benz C Class  2020 C180 AMG for Sale, 1.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2020-for-sale-in-lahore-9684045, Lahore, 2020, 48,500 km, Petrol, 1600 cc, 
Mercedes Benz E Class  1978  for Sale, 12.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1978-for-sale-in-multan-9683640, Multan, 1978, 171,069 km, Petrol, 3000 cc, 
Mercedes Benz C Class  2003 C180 for Sale, 23 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2003-for-sale-in-lahore-9667218, Lahore, 2003, 141,946 km, Petrol, 2000 cc, 
Mercedes Benz C Class  2014 C180 for Sale, 1.12 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2014-for-sale-in-karachi-9682998, Karachi, 2014, 89,000 km, Petrol, 1600 cc, 
Mercedes Benz E Class  2005 E220 CDI for Sale, 38 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9596282, Islamabad, 2005, 208,000 km, Diesel, 2100 cc, 
Mercedes Benz E Class 4th (W212) Generation 2014 E300 for Sale, 1.7 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-8993173, Islamabad, 2014, 72,000 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2005 E 200 Kompressor Elegance for Sale, 48 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9664173, Islamabad, 2005, 160,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2011 C200 for Sale, 66 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2011-for-sale-in-karachi-9385427, Karachi, 2011, 66,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2012 C200 for Sale, 75 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2012-for-sale-in-islamabad-9454218, Islamabad, 2012, 112,000 km, Petrol, 1800 cc, 
Mercedes Benz GLA Class  2018 GLA200 for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-gla-class-2018-for-sale-in-karachi-8798572, Karachi, 2018, 67,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2019 C180 Exclusive for Sale, 1.75 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2019-for-sale-in-karachi-9665491, Karachi, 2019, 51,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2020 C180 AMG for Sale, 1.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2020-for-sale-in-lahore-9684045, Lahore, 2020, 48,500 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2019 C 200 AMG Line Premium Cabriolet for Sale, 2.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2019-for-sale-in-lahore-9619775, Lahore, 2019, 22,744 km, Petrol, 1500 cc, 
Mercedes Benz S Class  2006 S500 for Sale, 1.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-lahore-9662550, Lahore, 2006, 109,166 km, Petrol, 5500 cc, 
Mercedes Benz S Class  2007 S350 for Sale, 1 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2007-for-sale-in-lahore-9562988, Lahore, 2007, 182,000 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2020 E 180 AMG for Sale, 2.69 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-lahore-9673617, Lahore, 2020, 45,000 km, Petrol, 1500 cc, 
Mercedes Benz G Class  2024 G 580 EQ for Sale, 10.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2024-for-sale-in-lahore-9676158, Lahore, 2024, 1 km, Electric, 4000.0 kWh, 
Mercedes Benz S Class  2014 S400 Hybrid for Sale, 3.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2014-for-sale-in-karachi-9617887, Karachi, 2014, 15,000 km, Hybrid, 3500 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2005 E 200 Kompressor Elegance for Sale, 42 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-islamabad-9681395, Islamabad, 2005, 185,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2017 C180 Avantgarde for Sale, 1.5 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2017-for-sale-in-karachi-9681011, Karachi, 2017, 36,000 km, Petrol, 1600 cc, 
Mercedes Benz E Class 4th (W212) Generation 2010 E250 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-lahore-9680780, Lahore, 2010, 84,000 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2011 C200 for Sale, 71 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2011-for-sale-in-islamabad-9680775, Islamabad, 2011, 105,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2010 E63 AMG for Sale, 1.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-lahore-8688170, Lahore, 2010, 66,000 km, Petrol, 6300 cc, 
Mercedes Benz E Class  2014 E250 for Sale, 1.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-9568251, Islamabad, 2014, 143,307 km, Petrol, 2100 cc, 
Mercedes Benz C Class  1996 C180 for Sale, 16 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-1996-for-sale-in-rawalpindi-9447405, Rawalpindi, 1996, 160,000 km, Petrol, 1800 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-karachi-9680224, Karachi, 2022, 3,700 km, Electric, 107.0 kWh, 
Mercedes Benz C Class  2015 C180 Exclusive for Sale, 1.36 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2015-for-sale-in-lahore-9680222, Lahore, 2015, 87,000 km, Petrol, 1600 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-lahore-9680187, Lahore, 2022, 5,000 km, Electric, 107.0 kWh, 
Mercedes Benz C Class  2007 C200 for Sale, 53 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-lahore-9680133, Lahore, 2007, 170,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2008 C180 for Sale, 46 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-abbottabad-9679967, Abbottabad, 2008, 102,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  1997  for Sale, 21 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1997-for-sale-in-lahore-9679803, Lahore, 1997, 200,000 km, Diesel, 2500 cc, 
Mercedes Benz B Class  2010  for Sale, 45 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-b-class-2010-for-sale-in-lahore-9679719, Lahore, 2010, 51,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2020 C180 AMG for Sale, 2.12 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2020-for-sale-in-lahore-9679591, Lahore, 2020, 57,000 km, Petrol, 1600 cc, 
Mercedes Benz S Class  2016 S400 Hybrid for Sale, 3.99 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2016-for-sale-in-lahore-9679405, Lahore, 2016, 65,000 km, Hybrid, 3500 cc, 
Mercedes Benz S Class  2015 S 560 e for Sale, 4.5 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2015-for-sale-in-islamabad-7854669, Islamabad, 2015, 74,000 km, Hybrid, 3000 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, 5.25 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-karachi-9679169, Karachi, 2022, 6,000 km, Electric, 107.0 kWh, 
Mercedes Benz C Class  2000 C200 for Sale, 22 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2000-for-sale-in-karachi-9528552, Karachi, 2000, 100,000 km, Petrol, 2000 cc, 
Mercedes Benz G Class  2024 G 580 EQ for Sale, 10.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2024-for-sale-in-lahore-9676158, Lahore, 2024, 1 km, Electric, 4000.0 kWh, 
Mercedes Benz S Class  2014 S400 Hybrid for Sale, 3.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2014-for-sale-in-karachi-9617887, Karachi, 2014, 15,000 km, Hybrid, 3500 cc, 
Mercedes Benz C Class  2017 C180 Avantgarde for Sale, 1.5 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2017-for-sale-in-karachi-9681011, Karachi, 2017, 36,000 km, Petrol, 1600 cc, 
Mercedes Benz E Class 4th (W212) Generation 2010 E250 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-lahore-9680780, Lahore, 2010, 84,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class  2010 E63 AMG for Sale, 1.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-lahore-8688170, Lahore, 2010, 66,000 km, Petrol, 6300 cc, 
Mercedes Benz E Class  2014 E250 for Sale, 1.6 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-9568251, Islamabad, 2014, 143,307 km, Petrol, 2100 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-karachi-9680224, Karachi, 2022, 3,700 km, Electric, 107.0 kWh, 
Mercedes Benz C Class  2015 C180 Exclusive for Sale, 1.36 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2015-for-sale-in-lahore-9680222, Lahore, 2015, 87,000 km, Petrol, 1600 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-lahore-9680187, Lahore, 2022, 5,000 km, Electric, 107.0 kWh, 
Mercedes Benz C Class  2007 C200 for Sale, 53 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-lahore-9680133, Lahore, 2007, 170,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2008 C180 for Sale, 46 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-abbottabad-9679967, Abbottabad, 2008, 102,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2020 C180 AMG for Sale, 2.12 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2020-for-sale-in-lahore-9679591, Lahore, 2020, 57,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2008 C63 AMG for Sale, 1.3 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-islamabad-8536970, Islamabad, 2008, 66,000 km, Petrol, 6200 cc, 
Mercedes Benz S Class  2000 S 320 for Sale, 46.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2000-for-sale-in-islamabad-9678843, Islamabad, 2000, 157,000 km, Petrol, 3199 cc, 
